DateTime,Media_Temperatura,Low_Temp,High_Temp,Media_Umidita,Date,Numero_Insetti,Nuove_Catture
2024-08-03 14:00:00,33.51,"32,7",34,"54,2",2024-08-03,0,0
2024-08-03 14:00:00,33.51,"32,7",34,"54,2",2024-08-03,0,0
2024-08-03 15:00:00,35.07,34,"35,8","48,34",2024-08-03,0,0
2024-08-03 15:00:00,35.07,34,"35,8","48,34",2024-08-03,0,0
2024-08-03 16:00:00,36.04,"35,2","36,4","44,24",2024-08-03,0,0
2024-08-03 16:00:00,36.04,"35,2","36,4","44,24",2024-08-03,0,0
2024-08-03 17:00:00,35.52,"33,6","38,3","40,01",2024-08-03,0,0
2024-08-03 17:00:00,35.52,"33,6","38,3","40,01",2024-08-03,0,0
2024-08-03 18:00:00,33.32,"31,9","34,3","43,49",2024-08-03,0,0
2024-08-03 18:00:00,33.32,"31,9","34,3","43,49",2024-08-03,0,0
2024-08-03 19:00:00,24.86,"23,9","28,8","84,78",2024-08-03,0,0
2024-08-03 19:00:00,24.86,"23,9","28,8","84,78",2024-08-03,0,0
2024-08-03 20:00:00,24.71,"23,5","26,1","87,66",2024-08-03,0,0
2024-08-03 20:00:00,24.71,"23,5","26,1","87,66",2024-08-03,0,0
2024-08-03 21:00:00,22.42,"21,8","23,2","92,81",2024-08-03,0,0
2024-08-03 21:00:00,22.42,"21,8","23,2","92,81",2024-08-03,0,0
2024-08-03 22:00:00,21.26,"20,9","21,7","94,62",2024-08-03,0,0
2024-08-03 22:00:00,21.26,"20,9","21,7","94,62",2024-08-03,0,0
2024-08-03 23:00:00,20.8,"20,7","20,9",96,2024-08-03,0,0
2024-08-03 23:00:00,20.8,"20,7","20,9",96,2024-08-03,0,0
2024-08-04 00:00:00,20.4,"20,1","20,6","96,57",2024-08-04,0,0
2024-08-04 01:00:00,20.06,"19,9","20,2","96,8",2024-08-04,0,0
2024-08-04 02:00:00,19.53,"19,1","19,9","96,79",2024-08-04,0,0
2024-08-04 03:00:00,18.95,"18,8","19,1","97,22",2024-08-04,0,0
2024-08-04 04:00:00,18.67,"18,5","18,8","97,52",2024-08-04,0,0
2024-08-04 05:00:00,18.45,"18,4","18,6","97,59",2024-08-04,0,0
2024-08-04 06:00:00,18.45,"18,4","18,7","97,11",2024-08-04,0,0
2024-08-04 07:00:00,19.01,"18,6","19,9","96,67",2024-08-04,0,0
2024-08-04 08:00:00,22.1,"20,1","25,3","91,69",2024-08-04,0,0
2024-08-04 09:00:00,28.89,"25,7",31,"61,08",2024-08-04,0,0
2024-08-04 10:00:00,32.33,"31,4","33,3",46,2024-08-04,0,0
2024-08-04 11:00:00,33.78,"32,4","34,6","41,16",2024-08-04,0,0
2024-08-04 12:00:00,34.55,"33,2","35,6","39,2",2024-08-04,0,0
2024-08-04 13:00:00,34.18,"32,8","35,9","39,55",2024-08-04,0,0
2024-08-04 14:00:00,35.87,"34,7","36,5","35,02",2024-08-04,0,0
2024-08-04 15:00:00,34.21,"33,3","35,8","40,58",2024-08-04,0,0
2024-08-04 16:00:00,33.65,"32,8","34,5","42,82",2024-08-04,0,0
2024-08-04 17:00:00,34.13,"33,2","34,9","41,73",2024-08-04,0,0
2024-08-04 18:00:00,31.68,"30,5","33,2","45,51",2024-08-04,0,0
2024-08-04 19:00:00,31.35,"30,1","32,4","47,49",2024-08-04,0,0
2024-08-04 20:00:00,28.62,"27,7","29,6","56,09",2024-08-04,0,0
2024-08-04 21:00:00,27.15,27,"27,5","62,12",2024-08-04,0,0
2024-08-04 22:00:00,26.62,"26,1","27,1","61,29",2024-08-04,0,0
2024-08-04 23:00:00,25.73,24,"27,2","62,53",2024-08-04,0,0
2024-08-05 00:00:00,23.5,23,"23,9","71,34",2024-08-05,0,0
2024-08-05 01:00:00,22.11,"21,3","23,1","75,85",2024-08-05,0,0
2024-08-05 02:00:00,20.88,"20,7","21,2","79,75",2024-08-05,0,0
2024-08-05 03:00:00,20.58,"20,4","20,8","80,78",2024-08-05,0,0
2024-08-05 04:00:00,20.1,"19,9","20,4","79,71",2024-08-05,0,0
2024-08-05 05:00:00,19.65,"19,5","19,9","78,65",2024-08-05,0,0
2024-08-05 06:00:00,19.4,"19,2","19,7","78,42",2024-08-05,0,0
2024-08-05 07:00:00,19.65,"19,1","20,9","77,9",2024-08-05,0,0
2024-08-05 08:00:00,23.99,"21,2","27,6","64,79",2024-08-05,0,0
2024-08-05 09:00:00,31.97,"28,7","34,7","40,15",2024-08-05,0,0
2024-08-05 10:00:00,35.08,"34,4","36,1","31,35",2024-08-05,0,0
2024-08-05 11:00:00,36.0,"34,9","36,7","29,97",2024-08-05,0,0
2024-08-05 12:00:00,36.38,"35,4","36,9","30,41",2024-08-05,0,0
2024-08-05 13:00:00,35.43,"34,7","36,6","37,34",2024-08-05,0,0
2024-08-05 14:00:00,35.54,"34,8","36,3","39,91",2024-08-05,0,0
2024-08-05 15:00:00,35.6,"35,2","36,2","38,27",2024-08-05,0,0
2024-08-05 16:00:00,35.57,35,"36,3","38,25",2024-08-05,0,0
2024-08-05 17:00:00,35.9,"35,5","36,4","36,44",2024-08-05,0,0
2024-08-05 18:00:00,34.32,"33,7","35,3","40,07",2024-08-05,0,0
2024-08-05 19:00:00,33.2,"31,9","33,9","44,04",2024-08-05,0,0
2024-08-05 20:00:00,29.47,"28,3",31,"57,17",2024-08-05,0,0
2024-08-05 21:00:00,26.49,"24,8",28,"66,93",2024-08-05,0,0
2024-08-05 22:00:00,24.36,24,"24,7","75,84",2024-08-05,0,0
2024-08-05 23:00:00,23.47,"22,9",24,"79,2",2024-08-05,0,0
2024-08-06 00:00:00,21.81,"21,2","22,7","83,91",2024-08-06,1,1
2024-08-06 01:00:00,20.79,"20,5","21,2","86,13",2024-08-06,1,1
2024-08-06 02:00:00,19.99,"19,6","20,4","89,05",2024-08-06,1,1
2024-08-06 03:00:00,19.3,19,"19,5","90,96",2024-08-06,1,1
2024-08-06 04:00:00,18.78,"18,6",19,"91,75",2024-08-06,1,1
2024-08-06 05:00:00,18.54,"18,4","18,6","93,12",2024-08-06,1,1
2024-08-06 06:00:00,18.55,"18,5","18,8","95,12",2024-08-06,1,1
2024-08-06 07:00:00,19.45,"18,7","20,9","95,05",2024-08-06,1,1
2024-08-06 08:00:00,23.89,"21,4","27,2","77,8",2024-08-06,1,1
2024-08-06 09:00:00,30.02,"28,1",31,"61,1",2024-08-06,1,1
2024-08-06 10:00:00,33.46,"31,4","35,8","46,1",2024-08-06,1,1
2024-08-06 11:00:00,34.63,"33,7","35,2","42,27",2024-08-06,1,1
2024-08-06 12:00:00,34.74,"34,3","35,2","41,07",2024-08-06,1,1
2024-08-06 13:00:00,34.7,"33,1","35,8","43,52",2024-08-06,1,1
2024-08-06 14:00:00,33.96,"32,3","35,1","48,45",2024-08-06,1,1
2024-08-06 15:00:00,35.35,"34,8","35,9","42,01",2024-08-06,1,1
2024-08-06 16:00:00,35.65,"34,7","36,2","38,41",2024-08-06,1,1
2024-08-06 17:00:00,35.78,"35,4","36,3","36,08",2024-08-06,1,1
2024-08-06 18:00:00,34.68,"33,7","35,8","38,15",2024-08-06,1,1
2024-08-06 19:00:00,32.73,"31,1","33,4","44,38",2024-08-06,1,1
2024-08-06 20:00:00,28.24,"26,9","30,4","59,38",2024-08-06,1,1
2024-08-06 21:00:00,25.43,"24,6","26,7","70,44",2024-08-06,1,1
2024-08-06 22:00:00,24.25,"24,1","24,5","78,02",2024-08-06,1,1
2024-08-06 23:00:00,24.15,"23,7","24,4","79,36",2024-08-06,1,1
2024-08-07 00:00:00,22.23,"21,1","23,4","83,75",2024-08-07,1,0
2024-08-07 01:00:00,20.4,"20,1",21,"88,32",2024-08-07,1,0
2024-08-07 02:00:00,19.63,"19,1",20,"88,92",2024-08-07,1,0
2024-08-07 03:00:00,18.44,"18,1",19,"86,79",2024-08-07,1,0
2024-08-07 04:00:00,18.1,18,"18,3",88,2024-08-07,1,0
2024-08-07 05:00:00,18.15,18,"18,3","89,91",2024-08-07,1,0
2024-08-07 06:00:00,17.93,"17,8","18,2","92,38",2024-08-07,1,0
2024-08-07 07:00:00,18.78,"18,1","19,7","92,63",2024-08-07,1,0
2024-08-07 08:00:00,22.73,20,"25,8","78,55",2024-08-07,1,0
2024-08-07 09:00:00,29.9,"26,6","32,3","51,25",2024-08-07,1,0
2024-08-07 10:00:00,32.26,"31,1","33,4","43,45",2024-08-07,1,0
2024-08-07 11:00:00,33.33,"32,2","34,3","46,02",2024-08-07,1,0
2024-08-07 12:00:00,34.39,"33,7","35,2","45,48",2024-08-07,1,0
2024-08-07 13:00:00,34.22,"32,7","35,3","44,43",2024-08-07,1,0
2024-08-07 14:00:00,34.75,"34,2","35,2","44,52",2024-08-07,1,0
2024-08-07 15:00:00,35.73,"34,8","36,9","41,27",2024-08-07,1,0
2024-08-07 16:00:00,35.25,"34,4","36,5","40,53",2024-08-07,1,0
2024-08-07 17:00:00,35.27,"34,5","35,8","36,48",2024-08-07,1,0
2024-08-07 18:00:00,33.8,"32,8","35,1","38,03",2024-08-07,1,0
2024-08-07 19:00:00,32.08,"31,3","32,6","42,55",2024-08-07,1,0
2024-08-07 20:00:00,28.65,"27,1","30,4","55,96",2024-08-07,1,0
2024-08-07 21:00:00,25.32,"24,4","26,8","70,46",2024-08-07,1,0
2024-08-07 22:00:00,23.75,"23,1","24,3","76,49",2024-08-07,1,0
2024-08-07 23:00:00,22.07,"21,3","22,9","82,09",2024-08-07,1,0
2024-08-08 00:00:00,20.95,"20,6","21,3","85,82",2024-08-08,1,0
2024-08-08 01:00:00,20.0,"19,5","20,6","86,53",2024-08-08,1,0
2024-08-08 02:00:00,19.12,"18,9","19,5","86,95",2024-08-08,1,0
2024-08-08 03:00:00,18.6,"18,4","18,9","86,43",2024-08-08,1,0
2024-08-08 04:00:00,18.02,"17,6","18,4","87,33",2024-08-08,1,0
2024-08-08 05:00:00,17.17,17,"17,5","84,48",2024-08-08,1,0
2024-08-08 06:00:00,16.94,"16,8","17,2","83,96",2024-08-08,1,0
2024-08-08 07:00:00,17.59,"17,1","18,6","84,43",2024-08-08,1,0
2024-08-08 08:00:00,22.23,"18,9","25,7","68,62",2024-08-08,1,0
2024-08-08 09:00:00,30.13,"26,8",32,"44,51",2024-08-08,1,0
2024-08-08 10:00:00,33.48,"32,3","34,7","38,07",2024-08-08,1,0
2024-08-08 11:00:00,33.65,"32,2","34,8","40,3",2024-08-08,1,0
2024-08-08 12:00:00,35.05,34,"35,6","38,6",2024-08-08,1,0
2024-08-08 13:00:00,34.58,"33,5","35,7","40,64",2024-08-08,1,0
2024-08-08 14:00:00,34.83,"34,2","35,5","41,3",2024-08-08,1,0
2024-08-08 15:00:00,35.27,"34,5","36,2","40,02",2024-08-08,1,0
2024-08-08 16:00:00,35.34,"34,3","36,3","38,85",2024-08-08,1,0
2024-08-08 17:00:00,34.93,"33,9","35,6","38,05",2024-08-08,1,0
2024-08-08 18:00:00,34.49,"32,8","35,4","40,93",2024-08-08,1,0
2024-08-08 19:00:00,31.91,"30,3","32,7","48,97",2024-08-08,1,0
2024-08-08 20:00:00,28.57,"27,6","29,5","60,82",2024-08-08,1,0
2024-08-08 21:00:00,26.26,"25,5","27,3","73,55",2024-08-08,1,0
2024-08-08 22:00:00,24.83,"24,4","25,4","81,88",2024-08-08,1,0
2024-08-08 23:00:00,23.48,"22,8","24,2","86,83",2024-08-08,1,0
2024-08-09 00:00:00,22.25,"21,9","22,7","91,1",2024-08-09,1,0
2024-08-09 00:00:00,22.25,"21,9","22,7","91,1",2024-08-09,0,0
2024-08-09 01:00:00,21.53,"21,1","21,8","93,16",2024-08-09,1,0
2024-08-09 01:00:00,21.53,"21,1","21,8","93,16",2024-08-09,0,0
2024-08-09 02:00:00,20.71,"20,5",21,"94,32",2024-08-09,1,0
2024-08-09 02:00:00,20.71,"20,5",21,"94,32",2024-08-09,0,0
2024-08-09 03:00:00,20.22,"20,1","20,4","95,62",2024-08-09,1,0
2024-08-09 03:00:00,20.22,"20,1","20,4","95,62",2024-08-09,0,0
2024-08-09 04:00:00,19.69,"19,4",20,"96,23",2024-08-09,1,0
2024-08-09 04:00:00,19.69,"19,4",20,"96,23",2024-08-09,0,0
2024-08-09 05:00:00,19.45,"19,1","19,7","97,15",2024-08-09,1,0
2024-08-09 05:00:00,19.45,"19,1","19,7","97,15",2024-08-09,0,0
2024-08-09 06:00:00,19.1,"18,8","19,2",97,2024-08-09,1,0
2024-08-09 06:00:00,19.1,"18,8","19,2",97,2024-08-09,0,0
2024-08-09 07:00:00,19.16,"18,7","20,1","97,34",2024-08-09,1,0
2024-08-09 07:00:00,19.16,"18,7","20,1","97,34",2024-08-09,0,0
2024-08-09 08:00:00,23.02,"20,4","26,2","89,21",2024-08-09,1,0
2024-08-09 08:00:00,23.02,"20,4","26,2","89,21",2024-08-09,0,0
2024-08-09 09:00:00,29.79,"27,3","30,9","60,09",2024-08-09,1,0
2024-08-09 09:00:00,29.79,"27,3","30,9","60,09",2024-08-09,0,0
2024-08-09 10:00:00,32.84,"31,3",34,"49,85",2024-08-09,1,0
2024-08-09 10:00:00,32.84,"31,3",34,"49,85",2024-08-09,0,0
2024-08-09 11:00:00,34.48,"33,7","35,3","43,33",2024-08-09,1,0
2024-08-09 11:00:00,34.48,"33,7","35,3","43,33",2024-08-09,0,0
2024-08-09 12:00:00,35.28,"34,3","36,3","40,24",2024-08-09,1,0
2024-08-09 12:00:00,35.28,"34,3","36,3","40,24",2024-08-09,0,0
2024-08-09 13:00:00,36.55,"35,9","37,2","39,86",2024-08-09,1,0
2024-08-09 13:00:00,36.55,"35,9","37,2","39,86",2024-08-09,0,0
2024-08-09 14:00:00,35.95,"34,5","37,2","40,65",2024-08-09,1,0
2024-08-09 14:00:00,35.95,"34,5","37,2","40,65",2024-08-09,0,0
2024-08-09 15:00:00,36.26,"35,6",37,"40,08",2024-08-09,1,0
2024-08-09 15:00:00,36.26,"35,6",37,"40,08",2024-08-09,0,0
2024-08-09 16:00:00,36.48,"35,8","37,1","37,63",2024-08-09,1,0
2024-08-09 16:00:00,36.48,"35,8","37,1","37,63",2024-08-09,0,0
2024-08-09 17:00:00,36.13,"35,7","36,5","36,69",2024-08-09,1,0
2024-08-09 17:00:00,36.13,"35,7","36,5","36,69",2024-08-09,0,0
2024-08-09 18:00:00,35.3,"34,7","35,9","35,74",2024-08-09,1,0
2024-08-09 18:00:00,35.3,"34,7","35,9","35,74",2024-08-09,0,0
2024-08-09 19:00:00,34.05,"33,4","34,5","38,65",2024-08-09,1,0
2024-08-09 19:00:00,34.05,"33,4","34,5","38,65",2024-08-09,0,0
2024-08-09 20:00:00,29.95,"28,4","32,6","44,63",2024-08-09,1,0
2024-08-09 20:00:00,29.95,"28,4","32,6","44,63",2024-08-09,0,0
2024-08-09 21:00:00,27.04,26,"28,1","52,36",2024-08-09,1,0
2024-08-09 21:00:00,27.04,26,"28,1","52,36",2024-08-09,0,0
2024-08-09 22:00:00,25.17,"24,6","25,8","56,37",2024-08-09,1,0
2024-08-09 22:00:00,25.17,"24,6","25,8","56,37",2024-08-09,0,0
2024-08-09 23:00:00,24.75,"24,2","25,6","54,5",2024-08-09,1,0
2024-08-09 23:00:00,24.75,"24,2","25,6","54,5",2024-08-09,0,0
2024-08-10 00:00:00,23.81,"23,5","24,3","56,25",2024-08-10,0,0
2024-08-10 01:00:00,23.2,"22,4","23,7","58,44",2024-08-10,0,0
2024-08-10 02:00:00,21.87,"21,4","22,3","60,92",2024-08-10,0,0
2024-08-10 03:00:00,20.95,"20,7","21,3","61,16",2024-08-10,0,0
2024-08-10 04:00:00,20.56,"20,3","20,9","63,18",2024-08-10,0,0
2024-08-10 05:00:00,20.34,"20,1","20,5","67,86",2024-08-10,0,0
2024-08-10 06:00:00,20.05,"19,9","20,3","72,21",2024-08-10,0,0
2024-08-10 07:00:00,20.49,"19,9","21,4","75,87",2024-08-10,0,0
2024-08-10 08:00:00,24.8,"21,8","28,2","65,7",2024-08-10,0,0
2024-08-10 09:00:00,33.02,"29,1","34,8","43,05",2024-08-10,0,0
2024-08-10 10:00:00,36.57,35,"37,8","35,17",2024-08-10,0,0
2024-08-10 11:00:00,37.95,37,"38,5","31,49",2024-08-10,0,0
2024-08-10 12:00:00,38.35,"37,6",39,"30,62",2024-08-10,0,0
2024-08-10 13:00:00,38.43,"37,7","39,3","31,14",2024-08-10,0,0
2024-08-10 14:00:00,39.23,"37,7","40,1","31,18",2024-08-10,0,0
2024-08-10 15:00:00,38.63,"37,6","39,5","32,64",2024-08-10,0,0
2024-08-10 16:00:00,38.75,"38,1","39,3","32,22",2024-08-10,0,0
2024-08-10 17:00:00,37.69,"36,9","38,9","38,46",2024-08-10,0,0
2024-08-10 18:00:00,35.95,"34,8","36,6","42,05",2024-08-10,0,0
2024-08-10 19:00:00,34.67,"34,3","35,2","42,49",2024-08-10,0,0
2024-08-10 20:00:00,31.5,"29,2","33,6","50,75",2024-08-10,0,0
2024-08-10 21:00:00,27.49,"26,1","28,8","61,48",2024-08-10,0,0
2024-08-10 22:00:00,25.17,"24,7","25,9","68,17",2024-08-10,0,0
2024-08-10 23:00:00,24.02,"23,5","24,6","70,14",2024-08-10,0,0
2024-08-11 00:00:00,23.05,"22,8","23,4","71,76",2024-08-11,0,0
2024-08-11 01:00:00,22.44,"22,2","22,7","72,4",2024-08-11,0,0
2024-08-11 02:00:00,21.98,"21,7","22,2","74,59",2024-08-11,0,0
2024-08-11 03:00:00,21.35,"21,1","21,6","77,51",2024-08-11,0,0
2024-08-11 04:00:00,20.82,"20,7",21,"80,63",2024-08-11,0,0
2024-08-11 05:00:00,20.88,"20,8",21,"82,09",2024-08-11,0,0
2024-08-11 06:00:00,20.61,"20,5","20,9","83,61",2024-08-11,0,0
2024-08-11 07:00:00,21.13,"20,6",22,"83,65",2024-08-11,0,0
2024-08-11 08:00:00,25.35,"22,4","28,8","71,88",2024-08-11,0,0
2024-08-11 09:00:00,32.99,"29,7","34,4","48,44",2024-08-11,0,0
2024-08-11 10:00:00,36.26,"34,8","38,1","37,56",2024-08-11,0,0
2024-08-11 11:00:00,37.86,"37,2","38,4","32,87",2024-08-11,0,0
2024-08-11 12:00:00,38.81,"38,3","39,3","31,38",2024-08-11,0,0
2024-08-11 13:00:00,39.15,"37,9",40,"31,55",2024-08-11,0,0
2024-08-11 14:00:00,38.31,"37,7","39,2","34,47",2024-08-11,0,0
2024-08-11 15:00:00,38.77,"37,9","39,4","34,84",2024-08-11,0,0
2024-08-11 16:00:00,37.36,"36,9","37,8","39,45",2024-08-11,0,0
2024-08-11 17:00:00,37.18,"36,3","37,9","38,45",2024-08-11,0,0
2024-08-11 18:00:00,36.41,"35,7","37,3","39,75",2024-08-11,0,0
2024-08-11 19:00:00,35.02,34,"35,9","41,88",2024-08-11,0,0
2024-08-11 20:00:00,31.87,30,"33,5","49,31",2024-08-11,0,0
2024-08-11 21:00:00,28.13,"26,7","29,7","58,95",2024-08-11,0,0
2024-08-11 22:00:00,25.49,"24,7","26,4","67,23",2024-08-11,0,0
2024-08-11 23:00:00,24.56,"24,4","24,7","70,28",2024-08-11,0,0
2024-08-12 00:00:00,23.98,"23,6","24,4",71,2024-08-12,0,0
2024-08-12 01:00:00,23.33,"23,2","23,5","71,24",2024-08-12,0,0
2024-08-12 02:00:00,22.78,"22,3","23,4","72,42",2024-08-12,0,0
2024-08-12 03:00:00,21.89,"21,7","22,1","76,02",2024-08-12,0,0
2024-08-12 04:00:00,21.66,"21,4","21,8",78,2024-08-12,0,0
2024-08-12 05:00:00,21.22,"21,1","21,4","80,17",2024-08-12,0,0
2024-08-12 06:00:00,21.15,21,"21,3","81,1",2024-08-12,0,0
2024-08-12 07:00:00,21.56,"21,2","22,2","80,4",2024-08-12,0,0
2024-08-12 08:00:00,25.3,"22,4","29,1","69,55",2024-08-12,0,0
2024-08-12 09:00:00,33.54,"29,7","35,6","44,38",2024-08-12,0,0
2024-08-12 10:00:00,36.94,36,"37,5","37,1",2024-08-12,0,0
2024-08-12 11:00:00,38.23,"37,4",39,"33,93",2024-08-12,0,0
2024-08-12 12:00:00,38.69,"37,6","39,2","33,08",2024-08-12,0,0
2024-08-12 13:00:00,38.7,"38,3","39,1","34,09",2024-08-12,0,0
2024-08-12 14:00:00,38.74,"38,4","39,1","33,55",2024-08-12,0,0
2024-08-12 15:00:00,38.12,"37,5","38,5","35,58",2024-08-12,0,0
2024-08-12 16:00:00,37.5,"36,6","38,4","35,63",2024-08-12,0,0
2024-08-12 17:00:00,37.07,"36,4","37,6","34,64",2024-08-12,0,0
2024-08-12 18:00:00,36.25,"35,6","36,7","30,99",2024-08-12,0,0
2024-08-12 19:00:00,35.08,"33,8","35,6","31,67",2024-08-12,0,0
2024-08-12 20:00:00,30.97,"28,4","33,1","38,6",2024-08-12,0,0
2024-08-12 21:00:00,26.71,"25,3","27,9","47,67",2024-08-12,0,0
2024-08-12 22:00:00,24.25,"23,7",25,"54,43",2024-08-12,0,0
2024-08-12 23:00:00,23.15,"22,6","23,6","55,36",2024-08-12,0,0
2024-08-13 00:00:00,22.21,"21,9","22,5","57,05",2024-08-13,0,0
2024-08-13 01:00:00,21.45,"21,1",22,"58,29",2024-08-13,0,0
2024-08-13 02:00:00,20.85,"20,7","21,1","58,81",2024-08-13,0,0
2024-08-13 03:00:00,20.41,"20,1","20,8","59,65",2024-08-13,0,0
2024-08-13 04:00:00,20.01,"19,9","20,1","59,27",2024-08-13,0,0
2024-08-13 05:00:00,19.95,"19,9",20,"60,2",2024-08-13,0,0
2024-08-13 06:00:00,20.14,20,"20,5","59,71",2024-08-13,0,0
2024-08-13 07:00:00,20.25,20,"20,8","62,67",2024-08-13,0,0
2024-08-13 08:00:00,23.86,"21,1","27,4","56,58",2024-08-13,0,0
2024-08-13 09:00:00,32.01,"27,9","34,2","40,91",2024-08-13,0,0
2024-08-13 10:00:00,34.86,"34,3","35,9","37,23",2024-08-13,0,0
2024-08-13 11:00:00,36.86,"35,7","37,9","33,09",2024-08-13,0,0
2024-08-13 12:00:00,37.2,"36,7","37,7","33,04",2024-08-13,0,0
2024-08-13 13:00:00,37.55,"37,2","38,1","30,62",2024-08-13,0,0
2024-08-13 14:00:00,38.28,"37,3","39,3","30,07",2024-08-13,0,0
2024-08-13 15:00:00,38.47,"37,9","38,9","31,49",2024-08-13,0,0
2024-08-13 16:00:00,37.88,37,"38,5","32,23",2024-08-13,0,0
